student_id,programa,semestre,edad,genero,horas_estudio_semana,horas_sueno_noche,tiempo_desplazamiento_min,medio_transporte,nivel_estres,satisfaccion_academica,dias_ejercicio_semana,horas_sociales_semana,uso_ia_generativa,confianza_programando,area_interes_datos,modalidad_preferida,promedio_acumulado,fecha_encuesta
E1826,Ciencia de Datos,4,20,Mujer,21.6,6.1,76,Transmilenio,4,4,4,5.4,Nunca,3,Visualización,Presencial,4.21,2026-08-05
E1827,Ingeniería Industrial,2,21,Mujer,23.8,6.7,57,Bus,4,3,6,6.9,Nunca,2,Analítica de negocio,Presencial,4.01,2026-08-01
E1828,Economía,5,21,Mujer,17.6,6.7,12,TransMilenio,4,3,3,9.3,Frecuentemente,2,Analítica de negocio,Híbrida,3.96,2026-08-21
E1829,Psicología,4,24,Hombre,8.8,6.4,40,TransMilenio,5,2,5,5.2,Frecuentemente,4,Ingeniería de datos,Presencial,3.61,2026-08-03
E1830,Ingeniería de Sistemas,6,23,Mujer,14.6,7.1,0,TransMilenio,4,4,4,12.3,A veces,3,Ingeniería de datos,Híbrida,3.43,2026-08-10
E1831,Psicología,4,22,Mujer,9.5,6.5,67,Bicicleta,3,5,2,2.9,A veces,1,Visualización,Presencial,3.75,2026-08-02
E1832,Diseño,3,20,Hombre,8.9,7.8,25,Bus,3,5,3,5.3,A veces,3,Visualización,Presencial,3.96,2026-08-09
E1833,Ingeniería Industrial,6,20,Mujer,17.4,6.7,6,TransMilenio,5,4,3,14.2,A veces,1,Visualización,Presencial,3.41,2026-08-12
E1834,Administración,2,17,Hombre,14.3,7.4,19,Caminando,4,3,1,11.8,A veces,5,IA y ML,Presencial,3.59,2026-08-12
E1835,Ingeniería Industrial,7,22,Hombre,28.6,7.2,101,Carro,5,4,3,11.4,Frecuentemente,1,Analítica de negocio,Presencial,3.96,2026-08-04
E1836,Administración,3,20,Mujer,18.0,7.4,57,TransMilenio,5,3,6,6.9,A veces,2,No estoy seguro,Presencial,3.11,2026-08-09
E1837,Psicología,1,20,Mujer,18.3,6.5,59,Caminando,3,3,1,4.8,Frecuentemente,4,Ciencia social computacional,Presencial,3.13,2026-08-17
E1838,Diseño,1,20,Hombre,20.9,5.1,55,Carro,5,3,2,8.5,A veces,4,IA y ML,Presencial,2.76,2026-08-07
E1839,Economía,5,25,Hombre,15.0,6.9,9,Bicicleta,5,4,1,14.1,A veces,3,Ingeniería de datos,Presencial,3.56,2026-08-17
E1840,Ciencia de Datos,5,21,Mujer,18.2,8.0,95,TransMilenio,4,4,0,9.0,Frecuentemente,3,Ciencia social computacional,Híbrida,3.87,2026-08-05
E1841,Ingeniería de Sistemas,6,21,Hombre,18.1,7.4,63,TransMilenio,5,4,0,12.2,Frecuentemente,3,IA y ML,Presencial,3.92,2026-08-19
E1842,Ciencia de Datos,3,21,Mujer,10.8,6.9,53,Bus,4,4,5,4.7,Todos los días,3,No estoy seguro,Presencial,3.1,2026-08-13
E1843,Psicología,5,20,Hombre,28.3,7.7,39,TransMilenio,4,4,5,6.8,Frecuentemente,2,IA y ML,Híbrida,3.88,2026-08-20
E1844,Ingeniería Industrial,4,21,Hombre,22.4,7.2,131,Carro,5,4,3,9.5,A veces,1,Ciencia social computacional,Presencial,4.13,2026-08-15
E1845,Economía,6,22,Hombre,16.4,5.8,14,TransMilenio,5,4,3,13.6,Frecuentemente,3,No estoy seguro,Híbrida,3.65,2026-08-09
E1846,Ingeniería Industrial,6,22,Hombre,36.9,5.4,31,TransMilenio,5,5,4,0,Todos los días,1,Analítica de negocio,Presencial,3.64,2026-08-15
E1847,Administración,5,21,Mujer,23.7,6.4,80,TransMilenio,5,2,0,7.2,Todos los días,3,Ingeniería de datos,Presencial,3.53,2026-08-15
E1848,Ingeniería de Sistemas,4,19,Mujer,14.6,6.6,21,Bus,2,4,4,9.0,Frecuentemente,3,Ingeniería de datos,Híbrida,3.67,2026-08-06
E1849,Diseño,2,21,Hombre,16.6,7.3,29,Carro,4,5,5,10.4,Todos los días,3,IA y ML,Presencial,3.56,2026-08-02
E1850,Economía,2,18,Mujer,3.1,6.1,54,Carro,5,3,3,12.8,A veces,1,No estoy seguro,Híbrida,3.42,2026-08-13
E1851,Ingeniería de Sistemas,6,21,Hombre,8.1,6.1,23,Caminando,4,5,1,12.8,A veces,3,Ingeniería de datos,Virtual,3.56,2026-08-14
E1852,Ingeniería de Sistemas,5,22,Hombre,22.2,5.6,51,Carro,4,4,2,12.2,Nunca,4,IA y ML,Híbrida,3.44,2026-08-14
E1853,Administración,2,22,Hombre,21.2,,134,Bus,4,5,3,6.9,Frecuentemente,4,Analítica de negocio,Presencial,3.36,2026-08-13
E1854,Administración,4,21,Hombre,21.7,5.6,27,Caminando,5,2,3,18.2,Frecuentemente,2,Analítica de negocio,Presencial,3.46,2026-08-05
E1855,Ingeniería Industrial,8,19,Prefiere no responder,23.2,7.3,100,Bus,5,3,3,8.3,A veces,2,Ingeniería de datos,Presencial,3.63,2026-08-01
E1856,Economía,2,20,Hombre,3.7,6.4,80,Carro,3,5,2,5.9,A veces,3,No estoy seguro,Presencial,3.23,2026-08-21
E1857,Ingeniería de Sistemas,3,19,Hombre,3.5,7.8,46,Carro,5,5,0,10.2,Nunca,2,Visualización,Presencial,3.63,2026-08-13
E1858,Ciencia de Datos,4,20,Hombre,20.4,7.2,54,TransMilenio,3,4,0,0,Todos los días,3,Analítica de negocio,Presencial,3.97,2026-08-21
E1859,Administración,5,20,Hombre,14.1,7.0,75,Bus,4,3,3,11.7,Todos los días,3,Ciencia social computacional,Presencial,3.59,2026-08-18
E1860,Administración,5,21,Hombre,21.6,6.4,68,TransMilenio,5,4,1,7.7,A veces,2,IA y ML,Presencial,3.01,2026-08-05
E1861,Ingeniería Industrial,5,25,Hombre,7.1,6.6,64,Carro,4,5,3,9.4,Todos los días,2,Ingeniería de datos,Presencial,3.15,2026-08-09
E1862,Psicología,1,18,Hombre,18.0,8.5,75,Carro,5,5,2,4.6,Nunca,2,Ciencia social computacional,Presencial,3.95,2026-08-04
E1863,Ingeniería de Sistemas,4,19,Mujer,6.4,8.1,81,Bicicleta,2,4,4,4.6,A veces,4,,Virtual,3.84,2026-08-01
E1864,Ingeniería de Sistemas,4,20,Hombre,11.4,6.2,40,Caminando,4,4,2,10.6,Frecuentemente,2,Visualización,Presencial,3.3,2026-08-05
E1865,Ingeniería de Sistemas,3,21,Mujer,7.7,7.5,11,Bus,3,4,1,1.7,A veces,3,Visualización,Híbrida,3.44,2026-08-16
E1866,Ciencia de Datos,4,17,Mujer,23.5,7.4,56,Caminando,4,4,5,11.4,Todos los días,4,Ciencia social computacional,Híbrida,3.45,2026-08-04
E1867,Psicología,5,19,Hombre,14.1,7.3,27,Bus,4,3,5,5.0,A veces,4,IA y ML,Presencial,2.9,2026-08-12
E1868,Ingeniería de Sistemas,1,20,Mujer,12.0,5.8,63,Carro,4,3,5,5.5,A veces,5,No estoy seguro,Presencial,3.18,2026-08-08
E1869,Economía,5,24,Hombre,9.8,6.2,51,TransMilenio,3,3,3,14.6,A veces,4,IA y ML,Presencial,3.07,2026-08-04
E1870,Administración,2,21,Mujer,11.3,5.9,69,Carro,3,5,1,6.3,Todos los días,3,Analítica de negocio,Híbrida,3.29,2026-08-04
E1871,Ingeniería de Sistemas,3,19,Hombre,14.2,5.7,64,Caminando,4,5,6,10.1,Nunca,2,Ciencia social computacional,Presencial,3.64,2026-08-05
E1872,Administración,4,22,Mujer,29.1,,61,Bicicleta,5,3,1,5.3,Todos los días,2,Ciencia social computacional,Híbrida,3.38,2026-08-09
E1873,Ingeniería de Sistemas,4,21,Mujer,13.0,7.2,62,Moto,3,4,4,7.0,A veces,5,Analítica de negocio,Presencial,3.75,2026-08-08
E1874,Ciencia de Datos,5,20,Hombre,17.7,6.9,0,TransMilenio,4,4,4,10.7,A veces,4,Visualización,Presencial,3.23,2026-08-20
E1875,Ingeniería Industrial,7,19,Hombre,24.5,5.8,80,Bus,4,4,4,5.9,Nunca,4,No estoy seguro,Presencial,3.08,2026-08-06
E1876,Ingeniería Industrial,4,19,Hombre,23.8,8.1,93,Bus,4,3,2,10.6,A veces,2,Visualización,Presencial,3.86,2026-08-11
E1877,Ingeniería Industrial,5,20,Hombre,19.8,7.7,29,Carro,4,3,1,1.0,Frecuentemente,2,IA y ML,Presencial,4.03,2026-08-12
E1878,Ciencia de Datos,1,18,Mujer,10.2,7.7,20,Carro,3,5,4,4.6,Frecuentemente,4,No estoy seguro,Híbrida,3.27,2026-08-16
E1879,Ciencia de Datos,3,17,Mujer,22.8,8.2,65,Caminando,4,4,2,11.8,A veces,3,Ingeniería de datos,Presencial,3.02,2026-08-10
E1880,Administración,5,24,Mujer,22.1,,360,TransMilenio,5,3,1,2.9,Frecuentemente,4,Ciencia social computacional,Presencial,3.58,2026-08-09
E1881,Diseño,3,21,Mujer,20.4,8.2,62,TransMilenio,3,5,5,14.7,Frecuentemente,2,Visualización,Presencial,4.45,2026-08-13
E1882,Administración,1,19,Hombre,16.3,7.6,25,Caminando,3,5,2,6.8,Frecuentemente,3,Analítica de negocio,Presencial,4.01,2026-08-02
E1883,Economía,6,20,Mujer,23.6,6.7,48,Moto,4,5,1,7.3,A veces,4,Visualización,Presencial,3.48,2026-08-01
E1884,Ingeniería Industrial,6,21,Mujer,24.3,7.1,73,Bus,3,3,1,1.6,Frecuentemente,4,Analítica de negocio,Híbrida,3.52,2026-08-07
E1885,Ingeniería Industrial,2,20,Mujer,16.3,6.9,79,Bicicleta,4,4,1,4.6,Frecuentemente,2,Visualización,Híbrida,3.02,2026-08-01
E1886,Ciencia de Datos,6,25,Hombre,13.2,6.9,72,Bicicleta,5,4,2,9.8,A veces,4,IA y ML,Virtual,3.4,2026-08-05
E1887,Ingeniería Industrial,4,19,Hombre,11.9,6.4,46,TransMilenio,3,3,3,8.0,Todos los días,3,Analítica de negocio,Presencial,3.18,2026-08-18
E1888,Ciencia de Datos,2,20,Hombre,11.1,7.0,56,Bicicleta,3,5,1,18.8,A veces,4,Analítica de negocio,Presencial,3.84,2026-08-10
E1889,Economía,6,20,Mujer,21.4,5.5,27,TransMilenio,4,4,3,5.5,Todos los días,2,Analítica de negocio,Presencial,3.04,2026-08-02
E1890,Psicología,4,20,Mujer,17.6,6.1,64,Carro,4,3,5,5.0,Frecuentemente,2,Visualización,Presencial,3.35,2026-08-12
E1891,Diseño,5,21,Hombre,13.6,8.0,68,TransMilenio,4,3,5,12.5,Frecuentemente,4,Analítica de negocio,Híbrida,3.66,2026-08-10
E1892,Administración,5,24,Hombre,9.1,6.4,42,Moto,4,3,4,14.4,Frecuentemente,3,No estoy seguro,Presencial,3.57,2026-08-13
E1893,Ciencia de Datos,1,22,Mujer,12.4,6.1,0,Caminando,3,3,4,2.1,Frecuentemente,3,Ingeniería de datos,Virtual,3.85,2026-08-06
E1894,Ingeniería Industrial,3,20,Mujer,27.0,7.6,55,Moto,4,3,2,7.0,Todos los días,2,Ciencia social computacional,Presencial,3.55,2026-08-10
E1895,Ingeniería Industrial,7,18,Mujer,13.5,5.3,18,TransMilenio,4,3,2,2.9,Frecuentemente,3,Ingeniería de datos,Híbrida,3.56,2026-08-20
E1896,Psicología,9,23,Hombre,36.4,8.3,53,Caminando,5,5,4,9.1,Frecuentemente,2,Ingeniería de datos,Presencial,3.96,2026-08-04
E1897,Ingeniería Industrial,5,25,Mujer,21.1,5.7,35,TransMilenio,4,5,3,12.2,A veces,3,IA y ML,Presencial,3.3,2026-08-04
E1898,Ciencia de Datos,4,20,Hombre,17.3,6.9,93,Bus,4,3,0,5.4,Nunca,4,Visualización,Virtual,3.52,2026-08-03
E1899,Psicología,3,21,No binario,17.5,8.4,103,Carro,3,4,4,14.3,Frecuentemente,1,Analítica de negocio,Presencial,3.63,2026-08-14
E1900,Economía,6,25,Mujer,28.5,6.6,17,TransMilenio,4,4,3,9.1,A veces,3,No estoy seguro,Presencial,3.76,2026-08-01
E1901,Diseño,1,18,Mujer,11.3,5.7,60,TransMilenio,5,3,2,4.0,Frecuentemente,4,IA y ML,Presencial,3.07,2026-08-12
E1902,Ciencia de Datos,4,20,Mujer,17.4,8.1,9,TransMilenio,4,5,0,5.6,A veces,5,IA y ML,Presencial,3.46,2026-08-01
E1903,Ciencia de Datos,4,19,Hombre,20.8,7.5,96,Bicicleta,4,4,3,6.1,Nunca,3,IA y ML,Presencial,3.62,2026-08-15
E1904,Ingeniería Industrial,5,22,Hombre,17.8,6.5,83,Caminando,5,3,3,5.2,Frecuentemente,2,,Presencial,3.58,2026-08-03
E1905,Ciencia de Datos,3,22,Hombre,19.6,6.9,37,Bus,5,3,3,8.7,A veces,2,Visualización,Presencial,3.95,2026-08-08
E1906,Psicología,4,20,Hombre,11.9,7.3,30,Bus,3,5,5,8.7,A veces,3,No estoy seguro,Presencial,3.92,2026-08-05
E1907,Ingeniería de Sistemas,3,20,Hombre,17.7,6.6,44,TransMilenio,4,4,1,5.8,A veces,4,IA y ML,Híbrida,3.25,2026-08-06
E1908,Ingeniería Industrial,3,20,Hombre,16.5,5.8,12,Caminando,4,4,3,8.8,A veces,1,No estoy seguro,Presencial,3.22,2026-08-17
E1909,Ingeniería de Sistemas,6,21,Mujer,26.2,5.8,52,Bicicleta,5,3,2,6.0,Todos los días,5,Visualización,Presencial,3.6,2026-08-04
E1910,Ciencia de Datos,4,21,Hombre,5.8,6.4,77,Caminando,3,5,4,5.4,A veces,3,IA y ML,Presencial,3.66,2026-08-19
E1911,Ciencia de Datos,5,22,Mujer,23.3,6.4,97,TransMilenio,4,5,1,5.3,Todos los días,3,No estoy seguro,Presencial,3.39,2026-08-15
E1912,Economía,4,20,Mujer,19.6,6.3,34,Carro,4,3,0,7.4,Frecuentemente,2,IA y ML,Presencial,3.8,2026-08-06
E1913,Economía,5,20,Hombre,14.2,7.7,50,Bicicleta,4,4,6,4.2,A veces,2,Analítica de negocio,Presencial,3.61,2026-08-13
E1914,Ingeniería Industrial,2,19,Mujer,17.1,6.4,42,Bicicleta,3,5,3,10.7,Nunca,2,Analítica de negocio,Presencial,3.21,2026-08-05
E1915,Ingeniería de Sistemas,1,23,Mujer,13.6,7.7,80,TransMilenio,4,4,1,9.2,Nunca,4,IA y ML,Híbrida,3.78,2026-08-07
E1916,Ingeniería Industrial,5,21,Prefiere no responder,12.8,6.1,66,Caminando,3,4,3,6.8,Frecuentemente,2,Analítica de negocio,Presencial,3.68,2026-08-21
E1917,Psicología,5,25,Hombre,19.7,7.1,21,TransMilenio,5,4,3,6.3,Frecuentemente,2,Ingeniería de datos,Presencial,3.31,2026-08-10
E1918,Ingeniería Industrial,7,18,Mujer,19.3,6.5,42,Caminando,4,5,0,2.6,Frecuentemente,2,No estoy seguro,Virtual,3.93,2026-08-06
E1919,Ingeniería Industrial,4,19,Hombre,11.5,6.1,4,Carro,4,4,3,12.6,Frecuentemente,3,IA y ML,Virtual,3.01,2026-08-08
E1920,Diseño,1,17,Hombre,14.0,7.2,47,Moto,4,3,3,14.7,Todos los días,4,IA y ML,Presencial,3.54,2026-08-10
E1921,Diseño,4,23,Hombre,18.9,6.1,61,TransMilenio,5,4,2,7.3,A veces,4,Ingeniería de datos,Presencial,3.46,2026-08-20
E1922,Economía,4,21,Mujer,22.4,8.2,83,Caminando,4,3,0,8.7,Frecuentemente,2,IA y ML,Híbrida,3.74,2026-08-15
E1923,Ciencia de Datos,3,20,Hombre,14.0,7.4,64,TransMilenio,4,5,1,12.5,A veces,5,No estoy seguro,Presencial,2.59,2026-08-17
E1924,Psicología,7,22,Mujer,17.6,5.0,32,TransMilenio,4,3,3,9.0,Frecuentemente,2,Visualización,Presencial,3.56,2026-08-15
E1925,Ingeniería de Sistemas,4,21,Mujer,18.5,7.0,60,Bus,4,4,2,5.1,Todos los días,4,No estoy seguro,Presencial,3.96,2026-08-06
E1926,Ingeniería de Sistemas,3,21,Hombre,13.1,7.4,35,Moto,3,3,3,15.0,Frecuentemente,4,Visualización,Presencial,3.17,2026-08-11
E1927,Ingeniería de Sistemas,1,18,Hombre,3.0,6.6,29,Bus,4,4,2,6.2,A veces,4,Ingeniería de datos,Presencial,3.49,2026-08-08
E1928,Economía,4,22,Hombre,15.6,6.8,0,Carro,4,3,0,1.1,A veces,4,IA y ML,Presencial,3.52,2026-08-15
E1929,Diseño,1,21,Mujer,16.0,7.2,83,TransMilenio,4,4,4,6.0,Todos los días,4,Visualización,Híbrida,3.69,2026-08-19
E1930,Ingeniería Industrial,5,16,Hombre,17.3,6.9,80,TransMilenio,5,4,3,14.7,Frecuentemente,3,Ciencia social computacional,Híbrida,3.35,2026-08-14
E1931,Psicología,7,21,Mujer,24.7,6.2,75,Bicicleta,4,4,0,8.1,A veces,2,No estoy seguro,Híbrida,3.57,2026-08-14
E1932,Ingeniería de Sistemas,1,17,Mujer,8.8,,53,TransMilenio,4,4,3,0,Frecuentemente,2,No estoy seguro,Presencial,3.1,2026-08-06
E1933,Ingeniería Industrial,2,18,Hombre,3.1,5.9,40,Caminando,3,4,1,8.7,Frecuentemente,3,Ciencia social computacional,Presencial,3.08,2026-08-10
E1934,Ciencia de Datos,1,17,Hombre,11.2,7.2,94,Bus,4,4,6,5.2,A veces,4,Analítica de negocio,Presencial,3.62,2026-08-05
E1935,Administración,4,20,Mujer,15.7,7.0,57,Caminando,4,5,4,3.5,A veces,3,Visualización,Presencial,4.37,2026-08-07
E1936,Economía,1,19,Mujer,11.6,7.3,49,TransMilenio,4,4,4,8.0,Frecuentemente,3,Visualización,Presencial,3.22,2026-08-10
E1937,Ciencia de Datos,3,19,Hombre,16.5,6.7,54,Carro,4,4,4,12.4,Frecuentemente,3,Ingeniería de datos,Presencial,2.84,2026-08-16
E1938,Administración,2,19,Hombre,8.6,7.1,22,Caminando,2,5,2,11.5,A veces,2,IA y ML,Virtual,3.44,2026-08-04
E1939,Economía,5,19,Mujer,18.7,5.4,59,Bus,5,4,4,9.9,Frecuentemente,4,Ingeniería de datos,Presencial,3.27,2026-08-03
E1940,Ingeniería Industrial,3,18,Mujer,1.1,6.5,32,Bicicleta,4,4,2,8.7,A veces,3,Analítica de negocio,Presencial,3.14,2026-08-11
E1941,Economía,6,24,Mujer,12.7,6.8,103,Moto,5,4,2,8.2,Frecuentemente,5,Analítica de negocio,Híbrida,3.63,2026-08-02
E1942,Ciencia de Datos,2,19,Mujer,20.0,6.4,54,TransMilenio,5,4,4,0,Frecuentemente,4,IA y ML,Presencial,3.79,2026-08-06
E1943,Ingeniería de Sistemas,1,18,Hombre,20.2,7.6,69,Moto,3,5,1,13.7,A veces,4,Visualización,Híbrida,3.61,2026-08-13
E1944,Economía,2,19,Mujer,18.7,6.7,71,Carro,5,4,2,10.3,A veces,4,Visualización,Presencial,3.01,2026-08-12
E1945,Ingeniería Industrial,4,21,Mujer,8.5,6.1,31,TransMilenio,3,5,2,7.4,Todos los días,3,Ingeniería de datos,Presencial,2.82,2026-08-11
E1946,Diseño,4,20,Hombre,4.4,8.2,67,Carro,2,5,5,10.0,A veces,2,Ingeniería de datos,Presencial,3.21,2026-08-04
E1947,Ingeniería Industrial,3,23,Hombre,21.1,7.9,102,Bus,5,4,4,4.5,Frecuentemente,4,Ingeniería de datos,Presencial,3.64,2026-08-18
E1948,Administración,5,17,Mujer,18.2,7.6,66,TransMilenio,5,3,3,7.2,A veces,1,Analítica de negocio,Presencial,3.61,2026-08-14
E1949,Ciencia de Datos,2,21,Hombre,13.7,7.2,56,TransMilenio,5,4,5,3.3,A veces,5,Ingeniería de datos,Presencial,3.59,2026-08-19
E1950,Ingeniería Industrial,3,21,Mujer,14.9,6.7,60,TransMilenio,3,5,2,7.6,A veces,2,Analítica de negocio,Híbrida,2.85,2026-08-10
E1951,Ingeniería de Sistemas,4,17,Hombre,10.1,6.5,5,Carro,3,5,2,12.1,A veces,4,Analítica de negocio,Presencial,3.9,2026-08-13
E1952,Economía,5,22,Hombre,14.4,7.4,10,Bus,4,4,4,11.3,A veces,4,IA y ML,Presencial,3.23,2026-08-04
E1953,Administración,7,24,Hombre,20.4,9.8,21,Bus,2,4,6,15.9,A veces,3,IA y ML,Presencial,3.75,2026-08-12
E1954,Ingeniería de Sistemas,4,19,Mujer,21.9,7.0,18,Caminando,5,4,7,8.4,Nunca,4,IA y ML,Presencial,3.39,2026-08-05
E1955,Ingeniería Industrial,1,19,Mujer,11.3,6.1,52,Carro,3,4,4,6.8,Frecuentemente,3,Ciencia social computacional,Presencial,3.45,2026-08-01
E1956,Economía,9,20,Hombre,26.3,5.8,35,Moto,5,3,1,6.8,Frecuentemente,2,IA y ML,Presencial,3.42,2026-08-06
E1957,Ingeniería de Sistemas,6,23,Hombre,20.0,6.2,31,TransMilenio,5,3,0,7.0,Nunca,4,IA y ML,Presencial,3.68,2026-08-09
E1958,Ingeniería Industrial,2,21,Hombre,28.3,7.5,57,Carro,4,5,4,4.1,A veces,2,Ciencia social computacional,Presencial,3.6,2026-08-05
E1959,Administración,4,20,Hombre,21.1,,40,Carro,4,5,4,8.8,A veces,2,Visualización,Presencial,3.44,2026-08-13
E1960,Ingeniería Industrial,4,20,Mujer,26.9,6.5,49,Bus,5,3,1,7.6,Todos los días,4,IA y ML,Presencial,3.21,2026-08-19
E1961,Ingeniería de Sistemas,2,20,Mujer,12.3,7.2,71,Caminando,3,5,6,9.6,Todos los días,4,Ciencia social computacional,Presencial,3.26,2026-08-09
E1962,Administración,3,17,Hombre,11.4,8.0,42,Carro,3,5,4,15.8,Frecuentemente,3,Visualización,Híbrida,3.28,2026-08-14
E1963,Diseño,7,24,Hombre,14.0,6.6,48,Bicicleta,4,4,2,14.3,Frecuentemente,1,Visualización,Híbrida,3.42,2026-08-05
E1964,Psicología,2,17,Hombre,11.1,7.1,0,Bicicleta,4,3,4,8.3,Frecuentemente,4,IA y ML,Presencial,3.65,2026-08-18
E1965,Administración,3,18,Hombre,13.7,6.9,66,Carro,4,5,3,9.1,A veces,4,No estoy seguro,Presencial,3.49,2026-08-19
E1966,Economía,4,19,Prefiere no responder,20.2,4.9,76,TransMilenio,4,4,2,11.0,Todos los días,2,Visualización,Presencial,3.69,2026-08-21
E1967,Economía,2,22,Mujer,17.8,5.3,73,Bus,4,4,3,9.3,A veces,2,Analítica de negocio,Híbrida,4.17,2026-08-11
E1968,Ingeniería Industrial,4,19,Hombre,19.5,6.9,31,Carro,4,3,1,8.1,Nunca,3,IA y ML,Virtual,3.74,2026-08-06
E1969,Ingeniería de Sistemas,5,21,Mujer,10.9,6.9,59,Bus,4,4,3,11.0,A veces,4,Analítica de negocio,Híbrida,3.4,2026-08-01
E1970,Ciencia de Datos,3,20,Hombre,14.4,7.5,56,Bus,3,5,5,5.4,Frecuentemente,3,No estoy seguro,Híbrida,3.32,2026-08-08
E1971,Administración,3,20,Hombre,17.4,7.2,0,Bus,3,5,3,16.3,A veces,4,IA y ML,Presencial,3.31,2026-08-06
E1972,Ingeniería Industrial,2,20,Hombre,15.2,6.6,37,Bus,4,5,2,7.0,Frecuentemente,3,Visualización,Presencial,3.53,2026-08-19
E1973,Ciencia de Datos,2,17,Mujer,6.1,6.4,16,Bus,2,3,5,7.0,Frecuentemente,4,Visualización,Presencial,3.53,2026-08-07
E1974,Administración,4,21,Mujer,15.5,5.0,3,Carro,4,4,1,3.1,Nunca,3,IA y ML,Presencial,3.45,2026-08-19
E1975,Economía,1,16,Hombre,12.1,6.4,52,TransMilenio,3,4,3,13.2,Frecuentemente,2,IA y ML,Presencial,3.54,2026-08-16
E1976,Ingeniería de Sistemas,3,22,Mujer,17.4,7.5,25,Carro,5,4,4,3.1,Frecuentemente,4,IA y ML,Presencial,2.84,2026-08-15
E1977,Ingeniería Industrial,3,20,Hombre,15.4,6.3,50,Bus,4,3,4,2.8,Frecuentemente,3,IA y ML,Presencial,3.33,2026-08-11
E1978,Ingeniería Industrial,3,21,Hombre,13.9,6.6,105,Bus,4,4,2,4.9,A veces,2,Analítica de negocio,Presencial,3.59,2026-08-10
E1979,Economía,6,21,Mujer,20.5,6.4,5,Carro,5,5,2,9.3,A veces,2,No estoy seguro,Híbrida,3.33,2026-08-08
E1980,Administración,6,20,Mujer,17.2,5.5,72,Bus,5,4,1,2.1,Todos los días,1,Visualización,Presencial,3.16,2026-08-07
E1981,Psicología,5,20,Mujer,16.5,6.3,19,Bus,4,4,5,8.0,A veces,1,Ingeniería de datos,Híbrida,3.52,2026-08-08
E1982,Ingeniería Industrial,1,21,Mujer,12.2,6.8,60,TransMilenio,5,3,2,0.1,Todos los días,2,Visualización,Presencial,3.1,2026-08-21
E1983,Ingeniería Industrial,5,22,Hombre,80.0,,63,Carro,5,3,0,6.5,Todos los días,1,Analítica de negocio,Híbrida,3.69,2026-08-14
E1984,Administración,3,22,Mujer,25.8,6.3,56,Carro,4,3,1,6.5,Todos los días,3,Visualización,Híbrida,3.98,2026-08-04
E1985,Administración,6,24,No binario,26.8,7.7,115,Bicicleta,4,5,5,17.6,Todos los días,3,Analítica de negocio,Presencial,3.65,2026-08-04
E1986,Diseño,2,18,Mujer,18.1,7.6,20,TransMilenio,5,3,3,7.0,Frecuentemente,3,Analítica de negocio,Presencial,3.59,2026-08-06
E1987,Ingeniería de Sistemas,3,21,Hombre,15.8,6.8,89,Bicicleta,4,4,2,14.2,Frecuentemente,5,Ingeniería de datos,Presencial,3.63,2026-08-12
E1988,Ciencia de Datos,4,18,Mujer,21.7,6.0,46,Moto,5,4,5,9.7,Frecuentemente,4,IA y ML,Presencial,3.38,2026-08-12
E1989,Ingeniería de Sistemas,5,23,Hombre,16.0,7.8,66,TransMilenio,3,4,4,10.5,Nunca,3,Visualización,Híbrida,3.81,2026-08-01
E1990,Ingeniería Industrial,4,22,Mujer,27.6,8.5,68,TransMilenio,5,3,1,5.4,A veces,3,Ingeniería de datos,Presencial,3.75,2026-08-02
E1991,Ingeniería Industrial,6,23,Hombre,15.5,7.2,40,Bicicleta,4,4,4,9.9,A veces,2,IA y ML,Presencial,2.83,2026-08-13
E1992,Ciencia de Datos,5,22,Hombre,14.4,6.9,53,TransMilenio,4,4,2,1.3,Frecuentemente,3,IA y ML,Presencial,2.9,2026-08-01
E1993,Ingeniería Industrial,2,18,Mujer,10.4,6.4,12,TransMilenio,4,4,1,11.8,A veces,1,No estoy seguro,Presencial,3.07,2026-08-10
E1994,Ingeniería Industrial,2,16,Hombre,16.5,7.2,61,Bus,5,3,2,16.2,Frecuentemente,2,Ciencia social computacional,Híbrida,3.32,2026-08-01
E1995,Ingeniería de Sistemas,5,19,Mujer,14.2,7.0,46,TransMilenio,4,3,0,3.9,Todos los días,2,Analítica de negocio,Presencial,3.24,2026-08-08
E1996,Economía,3,20,Mujer,8.9,5.4,65,Bus,4,3,0,5.4,Frecuentemente,3,Visualización,Presencial,3.7,2026-08-06
E1997,Ingeniería de Sistemas,3,18,Mujer,14.3,6.7,0,Bus,2,5,4,8.6,Todos los días,4,IA y ML,Presencial,4.0,2026-08-11
E1998,Administración,8,22,Hombre,21.4,6.4,114,TransMilenio,5,3,6,10.3,Frecuentemente,3,Ciencia social computacional,Presencial,3.56,2026-08-20
E1999,Ingeniería de Sistemas,7,26,Hombre,15.2,6.8,111,Moto,5,5,2,3.8,A veces,4,Visualización,Presencial,3.69,2026-08-12
E2000,Administración,6,23,Mujer,19.1,6.2,63,TransMilenio,3,4,4,3.8,Nunca,3,No estoy seguro,Híbrida,3.62,2026-08-09
E2001,Psicología,2,19,Mujer,5.2,6.1,63,TransMilenio,4,3,3,4.7,A veces,2,Visualización,Presencial,2.78,2026-08-16
E2002,Ciencia de Datos,3,23,Mujer,11.3,7.1,73,Bus,3,4,2,18.1,A veces,3,IA y ML,Presencial,3.16,2026-08-09
